,id,prod_name,winery,wine_type,score,price,flavor1,flavor2,prod_link
1583,31354656,Chateau de Chassagne-Montrachet Rouge 2018,Bader-Mimeur,Red wine,4.2,120000,,0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2018&price_id=31354656
1584,31388365,The Viper Parkburn Pinot Noir 2020,Chard Farm,Red wine,4.2,63798,,0,https://www.vivino.com/chard-farm-the-viper-parkburn-pinot-noir/w/83457?year=2020&price_id=31388365
1585,31389830,Tenuta Valleselle Ripa Magna Corvina 2010,Tinazzi,Red wine,3.9,150000,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2010&price_id=31389830
1586,31389831,Tenuta Valleselle Ripa Magna Corvina 2011,Tinazzi,Red wine,3.9,150000,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2011&price_id=31389831
1587,31389832,Tenuta Valleselle Ripa Magna Corvina 2012,Tinazzi,Red wine,3.8,150000,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2012&price_id=31389832
1588,31389833,Tenuta Valleselle Ripa Magna Corvina 2013,Tinazzi,Red wine,3.8,150000,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2013&price_id=31389833
1589,31389834,Tenuta Valleselle Ripa Magna Corvina 2014,Tinazzi,Red wine,3.8,150000,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2014&price_id=31389834
1590,31389835,Tenuta Valleselle Ripa Magna Corvina 2015,Tinazzi,Red wine,3.9,150000,"oak, vanilla, chocolate",0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2015&price_id=31389835
1591,31389836,Tenuta Valleselle Ripa Magna Corvina 2016,Tinazzi,Red wine,4.1,150000,"oak, vanilla, chocolate",0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2016&price_id=31389836
1592,31389838,Tenuta Valleselle Ripa Magna Corvina 2018,Tinazzi,Red wine,4.2,150000,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2018&price_id=31389838
1593,31395524,Opou Vineyard Chardonnay 2020,Millton,White wine,3.8,28783,,0,https://www.vivino.com/milton-opou-vineyard-chardonnay/w/1122463?year=2020&price_id=31395524
1594,31564716,Sauvignon Blanc 2022,Cloudy Bay,White wine,4.2,38120,,0,https://www.vivino.com/cloudy-bay-marlborough-sauvignon-blanc/w/18978?year=2022&price_id=31564716
1595,31564718,Elspeth Syrah 2018,Mills Reef,Red wine,4.1,38120,"blackberry, blackcurran...",0,https://www.vivino.com/mills-reef-elspeth-syrah/w/1257519?year=2018&price_id=31564718
1596,31564720,Gimblett Gravels Tempranillo 2021,Trinity Hill,Red wine,3.8,31506,,0,https://www.vivino.com/trinity-hill-gimblett-gravels-tempranillo/w/1196082?year=2021&price_id=31564720
1597,31598773,Antico Feudo della Trappola 2020,Ricasoli,Red wine,3.9,13872,,0,https://www.vivino.com/ricasoli-antico-feudo-della-trappola/w/8881093?year=2020&price_id=31598773
1598,31600428,Gimblett Gravels Chardonnay 2021,Trinity Hill,White wine,4.0,31662,"oak, butter, vanilla",0,https://www.vivino.com/trinity-hill-gimblett-gravels-chardonnay/w/2240133?year=2021&price_id=31600428
1599,31640197,Waitaki Vineyard Riesling 2021,Valli,White wine,4.0,26837,"citrus, lime, lemon",0,https://www.vivino.com/valli-waitaki-vineyard-riesling/w/4900956?year=2021&price_id=31640197
1600,31649869,Paradise Pinot Noir 2018,Domain Road Vineyard,Red wine,4.1,56795,"dark fruit, black cherr...",0,https://www.vivino.com/domain-road-paradise-pinot-noir/w/2814057?year=2018&price_id=31649869
1601,31649870,Defiance Chardonnay 2021,Domain Road Vineyard,White wine,3.9,26448,,0,https://www.vivino.com/domain-road-defiance-chardonnay/w/5215868?year=2021&price_id=31649870
1602,31731600,Syrah 2020,Bilancia,Red wine,4.0,27226,"black fruit, plum, blac...",0,https://www.vivino.com/bilancia-syrah/w/10927084?year=2020&price_id=31731600
1603,31731992,Winemakers Series 2020,Paraduxx,Red wine,4.1,83115,"blackberry, jam, black ...",0,https://www.vivino.com/paraduxx-winemakers-series/w/2145419?year=2020&price_id=31731992
1604,31767603,Cru Sauvignon Blanc 2021,Smith Sheth,White wine,4.1,22947,"grapefruit, citrus, lim...",0,https://www.vivino.com/smith-sheth-cru-sauvignon-blanc/w/6306318?year=2021&price_id=31767603
1605,31798782,Single Vineyard Shiraz 2017,Ubertas,Red wine,3.9,60749,,0,https://www.vivino.com/ubertas-single-vineyard-shiraz/w/6647069?year=2017&price_id=31798782
1606,31798783,Project D Shiraz 2017,Ubertas,Red wine,4.2,85049,"blackberry, black fruit...",0,https://www.vivino.com/ubertas-project-d-shiraz/w/7328829?year=2017&price_id=31798783
1607,31798784,Single Vineyard Shiraz - Cabernet Sauvignon 2018,Ubertas,Red wine,4.2,72899,,0,https://www.vivino.com/ubertas-single-vineyard-shiraz-cabernet-sauvignon/w/5946614?year=2018&price_id=31798784
1608,31809495,Narses 2021,La Bollina,Red wine,4.1,16661,"black fruit, black rasp...",0,https://www.vivino.com/la-bollina-narses/w/8705039?year=2021&price_id=31809495
1609,31851176,Naboth's Vineyard Clos de Ste. Anne Chardonnay 2019,Millton,White wine,4.2,72357,,0,https://www.vivino.com/milton-naboth-s-vineyard-clos-de-ste-anne-chardonnay/w/1487134?year=2019&price_id=31851176
1610,31851177,Craighall Vineyard Riesling 2021,Dry River,White wine,4.0,44345,"citrus, lime, lemon",0,https://www.vivino.com/dry-river-wines-limited-craighall-vineyard-riesling/w/1103675?year=2021&price_id=31851177
1611,31851184,The Terraces Red Blend 2016,Esk Valley,Red wine,4.4,132272,,0,https://www.vivino.com/esk-valley-the-terraces-red-blend/w/1217970?year=2016&price_id=31851184
1612,31961370,Iridium 2019,The Boneline,Red wine,4.1,45512,"plum, blackberry, cassi...",0,https://www.vivino.com/the-boneline-iridium/w/3552489?year=2019&price_id=31961370
1613,31961371,Red Blend 2021,Black Barn,Red wine,3.9,24114,,0,https://www.vivino.com/black-barn-hawker-s-bay-merlot-malbec-cabernet-sauvignon/w/3154890?year=2021&price_id=31961371
1614,31972512,Finla Mor Pinot Noir 2021,Chard Farm,Red wine,3.8,36253,,0,https://www.vivino.com/chard-farm-finla-mor-pinot-noir/w/83450?year=2021&price_id=31972512
1615,31983990,Vipers Vineyard Riesling 2021,Chard Farm,White wine,4.0,21780,"honey, minerals, stone",0,https://www.vivino.com/chard-farm-vipers-vineyard-riesling/w/2208488?year=2021&price_id=31983990
1616,31983991,Opou Vineyard Riesling 2022,Millton,White wine,3.9,26837,,0,https://www.vivino.com/milton-opou-vineyard-riesling/w/1122461?year=2022&price_id=31983991
1617,31984652,Proprietary Red 2020,Paraduxx,Red wine,4.2,36363,,0,https://www.vivino.com/paraduxx-proprietary-red-napa-valley-red-wine-v-qdy2y/w/3960216?year=2020&price_id=31984652
1618,32007756,Josephine Riesling 2022,Carrick,White wine,3.9,25670,,0,https://www.vivino.com/carrick-wines-josephine-riesling/w/95041?year=2022&price_id=32007756
1619,32007760,Cairnmuir Terraces EBM Chardonnay 2019,Carrick,White wine,4.0,37342,"oak, butter, butterscot...",0,https://www.vivino.com/carrick-wines-cairnmuir-terraces-ebm-chardonnay/w/95036?year=2019&price_id=32007760
1620,32072761,Gewürztraminer 2018,Blue Nun,White wine,3.9,24300,,0,https://www.vivino.com/blue-nun-mosel-saar-ruwer-gewurztraminer/w/1247743?year=2018&price_id=32072761
1621,32150023,Sun Dried Malbec 2021,Brookfields,Red wine,3.9,22246,,0,https://www.vivino.com/brookfields-sun-dried-malbec/w/1555978?year=2021&price_id=32150023
1622,32217825,Onetangi Valley Syrah 2021,Mudbrick Vineyard,Red wine,4.0,27226,,0,https://www.vivino.com/mudbrick-syrah/w/4025893?year=2021&price_id=32217825
1623,32217832,Reserve Viognier 2018,Obsidian,White wine,3.8,44345,,0,https://www.vivino.com/obsidian-reserve-viognier/w/2209198?year=2018&price_id=32217832
1624,32222003,Moutere Pinot Gris 2022,Neudorf Vineyards,White wine,3.8,27226,,0,https://www.vivino.com/neudorf-moutere-pinot-gris/w/42784?year=2022&price_id=32222003
1625,32222004,Bessie’s Block Pinot Noir 2021,Mount Michael Wines,Red wine,4.1,28783,"black cherry, dark frui...",0,https://www.vivino.com/mount-michael-wines-bessie-s-block-pinot-noir/w/1740069?year=2021&price_id=32222004
1626,32222005,Prima Donna Pinot Noir 2019,Pegasus Bay,Red wine,4.3,79360,,0,https://www.vivino.com/pegasus-bay-winery-prima-donna-pinot-noir/w/1173985?year=2019&price_id=32222005
1627,32222006,Judge & Jury Chardonnay 2022,Chard Farm,White wine,3.9,33451,,0,https://www.vivino.com/chard-farm-judge-jury-chardonnay/w/2142996?year=2022&price_id=32222006
1628,32222010,China Terrace Chardonnay 2022,Gibbston Valley,White wine,3.9,31895,,0,https://www.vivino.com/gibbston-valley-china-terrace-chardonnay/w/2620722?year=2022&price_id=32222010
1629,32222013,Pinot Gris 2021,Greywacke,White wine,3.9,25670,"pear, peach, apple",0,https://www.vivino.com/greywacke-kevin-judd-pinot-gris/w/1130872?year=2021&price_id=32222013
1630,32222019,Reserve Pinot Noir 2021,Gibbston Valley,Red wine,4.2,102704,,0,https://www.vivino.com/gibbston-valley-reserve-pinot-noir/w/1656652?year=2021&price_id=32222019
1631,32224265,Tempranillo 2018,Hans Herzog - Hans Family Estate,Red wine,3.9,45901,,0,https://www.vivino.com/hans-herzog-hans-family-estate-tempranillo/w/1631495?year=2018&price_id=32224265
1632,32249002,Amarone della Valpolicella Valpantena 2019,Bertani,Red wine,4.2,50192,,0,https://www.vivino.com/bertani-amarone-della-valpolicella-valpantena/w/1141447?year=2019&price_id=32249002
1633,32285117,Run 245 Pinot Noir 2021,Pisa Range Estate,Red wine,3.9,21780,,0,https://www.vivino.com/pisa-range-estate-run-245-pinot-noir/w/1725103?year=2021&price_id=32285117
1634,32285118,Picnic Pinot Noir 2022,Two Paddocks,Red wine,3.8,31117,,0,https://www.vivino.com/two-paddocks-picnic-pinot-noir/w/1213422?year=2022&price_id=32285118
1635,32336438,Cru Heretaunga Cabernet Franc 2021,Smith Sheth,Red wine,4.1,29172,"cherry, red cherry, red...",0,https://www.vivino.com/smith-sheth-cru-heretaunga-cabernet-franc/w/8402274?year=2021&price_id=32336438
1636,32336713,Rector Creek Vineyard 2020,Paraduxx,Red wine,4.3,114283,,0,https://www.vivino.com/paraduxx-rector-creek-vineyard/w/1831670?year=2020&price_id=32336713
1637,32336714,Pintail Blend 2020,Paraduxx,Red wine,4.2,71427,,0,https://www.vivino.com/paraduxx-pintail-blend-napa-valley/w/5339511?year=2020&price_id=32336714
1638,32336715,Postmark Rector Creek Vineyard Red 2020,Paraduxx,Red wine,4.4,114283,,0,https://www.vivino.com/paraduxx-postmark-rector-creek-vineyard-red/w/1128409?year=2020&price_id=32336715
1639,32384466,Signos Malbec 2003,Callia,Red wine,3.8,14175,,0,https://www.vivino.com/callia-signos-malbec/w/1137547?year=2003&price_id=32384466
1640,32444654,Le Maitre Pinot Noir 2021,Gibbston Valley,Red wine,4.2,91810,,0,https://www.vivino.com/gibbston-valley-le-maitre-pinot-noir/w/1145544?year=2021&price_id=32444654
1641,32444657,Moonlight Race Pinot Noir 2021,Burn Cottage,Red wine,4.1,42011,"cherry, raspberry, stra...",0,https://www.vivino.com/burn-cottage-moonlight-race-pinot-noir/w/3851587?year=2021&price_id=32444657
1642,32444658,Clayvin Vineyard Chardonnay 2020,Fromm Winery,White wine,3.9,42789,,0,https://www.vivino.com/fromm-winery-clayvin-vineyard-chardonnay/w/1106214?year=2020&price_id=32444658
1643,32444660,Single Vineyard Cabernet Franc 2020,Black Barn,Red wine,4.1,98813,"black fruit, black cher...",0,https://www.vivino.com/black-barn-hawke-s-bay-cabernet-franc/w/1605464?year=2020&price_id=32444660
1644,32444661,Reserve Chardonnay 2022,Clearview Estate,White wine,4.1,39676,"oak, butter, vanilla",0,https://www.vivino.com/clearview-estate-reserve-chardonnay/w/1123269?year=2022&price_id=32444661
1645,32444663,The Grafter Single Vineyard Syrah 2021,Dunleavy,Red wine,3.9,42789,,0,https://www.vivino.com/dunleavy-the-grafter-single-vineyard-syrah/w/2040105?year=2021&price_id=32444663
1646,32444664,Serine Syrah 2020,Stonecroft,Red wine,3.8,26215,,0,https://www.vivino.com/stonecroft-serine-syrah/w/1193996?year=2020&price_id=32444664
1647,32444668,Burn Cottage Vineyard Pinot Noir 2020,Burn Cottage,Red wine,4.1,59907,"cherry, raspberry, stra...",0,https://www.vivino.com/burn-cottage-burn-cottage-vineyard-pinot-noir/w/1759418?year=2020&price_id=32444668
1648,32444669,The Batten Chardonnay 2022,Alpha Domus,White wine,4.1,32206,"oak, vanilla, buttersco...",0,https://www.vivino.com/alpha-domus-the-batten-chardonnay/w/8578270?year=2022&price_id=32444669
1649,32444670,Super Nanny Pinot Noir 2021,Nanny Goat,Red wine,4.2,53682,,0,https://www.vivino.com/nanny-goat-super-nanny-pinot-noir/w/1888880?year=2021&price_id=32444670
1650,32444671,Syrah 2019,Fromm Winery,Red wine,3.9,51348,,0,https://www.vivino.com/fromm-winery-syrah/w/2450701?year=2019&price_id=32444671
1651,32584113,Cru Heretaunga Albariño 2022,Smith Sheth,White wine,3.9,29172,,0,https://www.vivino.com/smith-sheth-cru-heretaunga-albarino/w/7100455?year=2022&price_id=32584113
1652,32635610,The Siren Pinot Noir 2021,Akarua,Red wine,4.2,83251,,0,https://www.vivino.com/akarua-the-siren-pinot-noir/w/1955387?year=2021&price_id=32635610
1653,32647204,Single Block Slapjack Block Pinot Noir 2019,Terra Sancta,Red wine,4.1,45123,"cherry, raspberry, red ...",0,https://www.vivino.com/terra-sancta-single-block-slapjack-block-pinot-noir/w/1902965?year=2019&price_id=32647204
1654,32647205,The Hawk Pinot Noir 2014,Te Muna Valley,Red wine,3.9,51348,,0,https://www.vivino.com/te-muna-valley-the-hawk-pinot-noir/w/3370997?year=2014&price_id=32647205
1655,32695392,Gibbston Vineyard Pinot Noir 2021,Valli,Red wine,4.2,57573,,0,https://www.vivino.com/valli-gibbston-vineyard-pinot-noir/w/1652144?year=2021&price_id=32695392
1656,32695399,Bendigo Vineyard Pinot Noir 2021,Valli,Red wine,4.3,57573,,0,https://www.vivino.com/valli-bendigo-vineyard-pinot-noir/w/4900949?year=2021&price_id=32695399
1657,32695407,Godfrey's Creek Reserve Gewürztraminer 2021,Saint Clair Family Estate,White wine,4.0,22558,"apricot, peach, stone f...",0,https://www.vivino.com/saint-clair-family-estate-godfrey-s-creek-reserve-gewurztraminer/w/1434397?year=2021&price_id=32695407
1658,32705940,Gravestone 2019,Man O' War,White wine,3.9,23725,,0,https://www.vivino.com/man-o-war-gravestone/w/1125557?year=2019&price_id=32705940
1659,32705941,Velvet 2021,Mudbrick Vineyard,Red wine,4.4,113598,,0,https://www.vivino.com/mudbrick-velvet-waiheke-island/w/1619936?year=2021&price_id=32705941
1660,32705943,Estate Chardonnay 2022,Kumeu River,White wine,4.0,34229,"oak, butter, vanilla",0,https://www.vivino.com/kumeu-river-winery-estate-chardonnay/w/76137?year=2022&price_id=32705943
1661,32705945,Pioneer Block 9 Big John Riesling 2022,Saint Clair Family Estate,White wine,4.1,20223,"citrus, lemon, lime",0,https://www.vivino.com/saint-clair-family-estate-pioneer-block-9-big-john-riesling/w/1100185?year=2022&price_id=32705945
1662,32716137,Dry Riesling 2022,Amisfield,White wine,3.9,21001,"citrus, lime, lemon",0,https://www.vivino.com/amisfield-dry-riesling/w/86253?year=2022&price_id=32716137
1663,32716157,Le Bandite Chianti Classico Riserva 2015,Lornano,Red wine,4.1,53459,"oak, chocolate, vanilla",0,https://www.vivino.com/lornano-le-bandite-chianti-classico-riserva/w/1173901?year=2015&price_id=32716157
1664,32716161,Chianti Classico 2015,Lornano,Red wine,3.9,40094,"oak, tobacco, vanilla",0,https://www.vivino.com/lornano-chianti-classico/w/1575748?year=2015&price_id=32716161
1665,32716162,Chianti Classico Gran Selezione 2011,Lornano,Red wine,4.2,80189,,0,https://www.vivino.com/lornano-chianti-classico-gran-selezione/w/2739104?year=2011&price_id=32716162
1666,32721526,Naboth's Vineyard Clos de Ste. Anne Chardonnay 2021,Millton,White wine,4.2,72357,,0,https://www.vivino.com/milton-naboth-s-vineyard-clos-de-ste-anne-chardonnay/w/1487134?year=2021&price_id=32721526
1667,32721528,Clos de Ste. Anne Les Arbres Viognier 2021,Millton,White wine,4.2,57962,,0,https://www.vivino.com/milton-clos-de-ste-anne-les-arbres-viognier/w/3769161?year=2021&price_id=32721528
1668,32721530,Clos de Ste. Anne La Bas Chenin Blanc 2021,Millton,White wine,4.1,72357,"honey, minerals, stone",0,https://www.vivino.com/milton-clos-de-ste-anne-la-bas-chenin-blanc/w/1674806?year=2021&price_id=32721530
1669,32757525,Clos Mireille Blanc de Blancs 2021,Domaines Ott,White wine,4.1,50122,"lemon, citrus, lime",0,https://www.vivino.com/domaines-ott-clos-mireille-blanc-de-blancs/w/1721379?year=2021&price_id=32757525
1670,32785216,Masseri Primitivo 2021,Tenuta Ulisse,Red wine,4.3,34158,,0,https://www.vivino.com/tenuta-ulisse-masseri-primitivo/w/11130163?year=2021&price_id=32785216
1671,32785219,Slow Chenin Blanc 2022,False Bay,White wine,3.8,9690,,0,https://www.vivino.com/false-bay-slow-chenin-blanc-stellenbosch/w/5799675?year=2022&price_id=32785219
1672,32790405,Douro 2019,Quinta do Noval,Red wine,4.3,111467,,0,https://www.vivino.com/quinta-do-noval-douro/w/81401?year=2019&price_id=32790405
1673,32835785,Mokoroa 2019,Puriri Hills,Red wine,3.9,28783,,0,https://www.vivino.com/puriri-hills-mokoroa/w/2626309?year=2019&price_id=32835785
1674,32845875,Limelight Riesling 2021,Misha's Vineyard,White wine,4.0,24892,"lime, citrus, lemon",0,https://www.vivino.com/mishas-limelight-riesling/w/2580040?year=2021&price_id=32845875
1675,32845881,Breakneck Reserve Pinot Noir 2021,Amisfield,Red wine,4.3,64576,,0,https://www.vivino.com/amisfield-breakneck-reserve-pinot-noir/w/6902623?year=2021&price_id=32845881
1676,32855506,Sauvignon Blanc Grande Duchesse 2019,Hans Herzog - Hans Family Estate,White wine,3.9,69245,,0,https://www.vivino.com/hans-herzog-hans-family-estate-sauvignon-blanc-grande-duchesse/w/5412289?year=2019&price_id=32855506
1677,32855507,Cru Heretaunga Chardonnay 2020,Smith Sheth,White wine,4.2,29172,"oak, butter, vanilla",0,https://www.vivino.com/smith-sheth-cru-heretaunga-chardonnay/w/6306317?year=2020&price_id=32855507
1678,32979168,Bannockburn Chardonnay 2022,Felton Road,White wine,4.0,54461,"oak, butter, vanilla",0,https://www.vivino.com/felton-road-bannockburn-chardonnay/w/1136718?year=2022&price_id=32979168
1679,32979175,Waitaki Vineyard Pinot Noir 2021,Valli,Red wine,4.2,62242,,0,https://www.vivino.com/valli-waitaki-vineyard-pinot-noir/w/2474333?year=2021&price_id=32979175
1680,33008360,Tiritiri Chardonnay 2022,Neudorf Vineyards,White wine,3.9,22947,,0,https://www.vivino.com/neudorf-tiritiri-chardonnay/w/9269253?year=2022&price_id=33008360
1681,33193568,Sauvignon - Sémillon 2020,Pegasus Bay,White wine,3.9,28004,"citrus, lemon, lime",0,https://www.vivino.com/pegasus-bay-winery-sauvignon-semillon/w/16114?year=2020&price_id=33193568
1682,33193570,Cellar Selection Gimblett Gravels Syrah 2021,Villa Maria,Red wine,3.9,34229,,0,https://www.vivino.com/villa-maria-auckland-httyj-cellar-selection-gimblett-gravels-syrah/w/2031358?year=2021&price_id=33193570
1683,33193572,Osteiner 2022,Rippon,White wine,3.8,24503,,0,https://www.vivino.com/rippon-osteiner/w/1725863?year=2022&price_id=33193572
1684,33209297,Holdaway Vineyard Sauvignon Blanc 2023,Blank Canvas,White wine,4.0,22558,"tropical, passion fruit...",0,https://www.vivino.com/blank-canvas-nz-holdaway-vineyard-sauvignon-blanc-marlborough-white-wine/w/10809175?year=2023&price_id=33209297
1685,33222818,Elspeth Cabernet Sauvignon 2020,Mills Reef,Red wine,4.1,38120,"plum, blackcurrant, bla...",0,https://www.vivino.com/mills-reef-elspeth-cabernet-sauvignon/w/1729518?year=2020&price_id=33222818
