,ID,제품명,와이너리,종류,평점,가격,노트,노트2,상세
5447,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5448,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5449,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5450,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5451,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5452,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5453,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5454,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5455,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5456,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5457,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5458,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5459,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5460,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5461,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5462,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5463,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5464,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5465,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5466,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5467,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5468,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5469,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5470,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5471,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5472,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5473,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5474,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5475,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5476,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5477,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5478,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5479,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5480,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5481,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5482,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5483,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5484,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5485,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5486,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5487,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5488,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5489,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5490,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5491,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5492,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5493,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5494,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5495,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5496,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5497,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5498,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5499,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5500,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5501,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5502,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5503,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5504,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5505,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5506,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5507,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5508,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5509,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5510,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5511,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5512,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5513,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5514,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5515,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5516,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5517,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5518,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5519,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5520,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5521,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5522,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5523,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5524,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5525,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5526,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5527,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5528,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5529,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5530,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5531,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5532,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5533,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5534,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5535,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5536,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5537,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5538,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5539,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5540,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5541,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5542,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5543,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
